,route_id_modified,trip_id_modified,stop_id_modified
7344,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0925_0,39678
7345,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0925_0,39677
7346,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0925_0,39676
7347,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0925_0,39675
7348,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0925_0,39674
7349,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0925_0,39673
7350,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0925_0,39672
7351,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0925_0,39671
7352,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0925_0,39670
7353,13,NORMAL_13_Upper Depot To Swargate_Up-0900_0,39192
7354,13,NORMAL_13_Upper Depot To Swargate_Up-0900_0,39193
7355,13,NORMAL_13_Upper Depot To Swargate_Up-0900_0,39194
7356,13,NORMAL_13_Upper Depot To Swargate_Up-0900_0,39195
7357,13,NORMAL_13_Upper Depot To Swargate_Up-0900_0,39196
7358,13,NORMAL_13_Upper Depot To Swargate_Up-0900_0,39197
7359,13,NORMAL_13_Upper Depot To Swargate_Up-0900_0,39198
7360,13,NORMAL_13_Upper Depot To Swargate_Up-0900_0,39199
7361,13,NORMAL_13_Upper Depot To Swargate_Up-0900_0,39200
7362,13,NORMAL_13_Upper Depot To Swargate_Up-0900_0,39201
7363,13,NORMAL_13_Upper Depot To Swargate_Up-0900_0,39202
7364,13,NORMAL_13_Upper Depot To Swargate_Up-0900_0,39096
7365,13,NORMAL_13_Upper Depot To Swargate_Up-0900_0,39095
7366,13,NORMAL_13_Upper Depot To Swargate_Up-0900_0,38804
7367,13,NORMAL_13_Upper Depot To Swargate_Up-0900_0,467
7368,13,NORMAL_13_Swargate To Upper Depot_Down-0930_0,39663
7369,13,NORMAL_13_Swargate To Upper Depot_Down-0930_0,2056
7370,13,NORMAL_13_Swargate To Upper Depot_Down-0930_0,39564
7371,13,NORMAL_13_Swargate To Upper Depot_Down-0930_0,39565
7372,13,NORMAL_13_Swargate To Upper Depot_Down-0930_0,39680
7373,13,NORMAL_13_Swargate To Upper Depot_Down-0930_0,39679
7374,13,NORMAL_13_Swargate To Upper Depot_Down-0930_0,39678
7375,13,NORMAL_13_Swargate To Upper Depot_Down-0930_0,39677
7376,13,NORMAL_13_Swargate To Upper Depot_Down-0930_0,39676
7377,13,NORMAL_13_Swargate To Upper Depot_Down-0930_0,39675
7378,13,NORMAL_13_Swargate To Upper Depot_Down-0930_0,39196
7379,13,NORMAL_13_Swargate To Upper Depot_Down-0930_0,39673
7380,13,NORMAL_13_Swargate To Upper Depot_Down-0930_0,39672
7381,13,NORMAL_13_Swargate To Upper Depot_Down-0930_0,39671
7382,13,NORMAL_13_Swargate To Upper Depot_Down-0930_0,39670
7383,13,NORMAL_13_Swargate To Upper Depot_Down-0850_0,39196
7384,13,NORMAL_13_Swargate To Upper Depot_Down-0850_0,39673
7385,13,NORMAL_13_Swargate To Upper Depot_Down-0850_0,39672
7386,13,NORMAL_13_Swargate To Upper Depot_Down-0850_0,39671
7387,13,NORMAL_13_Swargate To Upper Depot_Down-0850_0,39670
7388,13,NORMAL_13_Upper Depot To Swargate_Up-0920_0,39192
7389,13,NORMAL_13_Upper Depot To Swargate_Up-0920_0,39193
7390,13,NORMAL_13_Upper Depot To Swargate_Up-0920_0,39194
7391,13,NORMAL_13_Upper Depot To Swargate_Up-0920_0,39195
7392,13,NORMAL_13_Upper Depot To Swargate_Up-0920_0,39196
7393,13,NORMAL_13_Upper Depot To Swargate_Up-0920_0,39197
7394,13,NORMAL_13_Upper Depot To Swargate_Up-0920_0,39198
7395,13,NORMAL_13_Upper Depot To Swargate_Up-0920_0,39199
7396,13,NORMAL_13_Upper Depot To Swargate_Up-0920_0,39200
7397,13,NORMAL_13_Upper Depot To Swargate_Up-0920_0,39201
7398,13,NORMAL_13_Upper Depot To Swargate_Up-0920_0,39202
7399,13,NORMAL_13_Upper Depot To Swargate_Up-0920_0,39096
7400,13,NORMAL_13_Upper Depot To Swargate_Up-0920_0,39095
7401,13,NORMAL_13_Upper Depot To Swargate_Up-0920_0,38804
7402,13,NORMAL_13_Upper Depot To Swargate_Up-0920_0,467
7403,13,NORMAL_13_Swargate To Upper Depot_Down-0950_0,39663
7404,13,NORMAL_13_Swargate To Upper Depot_Down-0950_0,2056
7405,13,NORMAL_13_Swargate To Upper Depot_Down-0950_0,39564
7406,13,NORMAL_13_Swargate To Upper Depot_Down-0950_0,39565
7407,13,NORMAL_13_Swargate To Upper Depot_Down-0950_0,39680
7408,13,NORMAL_13_Swargate To Upper Depot_Down-0950_0,39679
7409,13,NORMAL_13_Swargate To Upper Depot_Down-0950_0,39678
7410,13,NORMAL_13_Swargate To Upper Depot_Down-0950_0,39677
7411,13,NORMAL_13_Swargate To Upper Depot_Down-0950_0,39676
7412,13,NORMAL_13_Swargate To Upper Depot_Down-0950_0,39675
7413,13,NORMAL_13_Swargate To Upper Depot_Down-0910_0,39663
7414,13,NORMAL_13_Swargate To Upper Depot_Down-0910_0,2056
7415,13,NORMAL_13_Swargate To Upper Depot_Down-0910_0,39564
7416,13,NORMAL_13_Swargate To Upper Depot_Down-0910_0,39565
7417,13,NORMAL_13_Swargate To Upper Depot_Down-0910_0,39680
7418,13,NORMAL_13_Swargate To Upper Depot_Down-0910_0,39679
7419,13,NORMAL_13_Swargate To Upper Depot_Down-0910_0,39678
7420,13,NORMAL_13_Swargate To Upper Depot_Down-0910_0,39677
7421,13,NORMAL_13_Swargate To Upper Depot_Down-0910_0,39676
7422,13,NORMAL_13_Swargate To Upper Depot_Down-0910_0,39675
7423,13,NORMAL_13_Swargate To Upper Depot_Down-0910_0,39196
7424,13,NORMAL_13_Swargate To Upper Depot_Down-0910_0,39673
7425,13,NORMAL_13_Swargate To Upper Depot_Down-0910_0,39672
7426,13,NORMAL_13_Swargate To Upper Depot_Down-0910_0,39671
7427,13,NORMAL_13_Swargate To Upper Depot_Down-0910_0,39670
7428,13,NORMAL_13_Upper Depot To Swargate_Up-0940_0,39192
7429,13,NORMAL_13_Upper Depot To Swargate_Up-0940_0,39193
7430,13,NORMAL_13_Upper Depot To Swargate_Up-0940_0,39194
7431,13,NORMAL_13_Upper Depot To Swargate_Up-0940_0,39195
7432,13,NORMAL_13_Upper Depot To Swargate_Up-0940_0,39196
7433,13,NORMAL_13_Upper Depot To Swargate_Up-0940_0,39197
7434,13,NORMAL_13_Upper Depot To Swargate_Up-0940_0,39198
7435,13,NORMAL_13_Upper Depot To Swargate_Up-0940_0,39199
7436,13,NORMAL_13_Upper Depot To Swargate_Up-0940_0,39200
7437,13,NORMAL_13_Upper Depot To Swargate_Up-0940_0,39201
7438,13,NORMAL_13_Upper Depot To Swargate_Up-0940_0,39202
7439,13,NORMAL_13_Upper Depot To Swargate_Up-0940_0,39096
7440,13,NORMAL_13_Upper Depot To Swargate_Up-0940_0,39095
7441,13,NORMAL_13_Upper Depot To Swargate_Up-0940_0,38804
7442,13,NORMAL_13_Upper Depot To Swargate_Up-0940_0,467
7443,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0910_0,39192
7444,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0910_0,39193
7445,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0910_0,39194
7446,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0910_0,39195
7447,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0910_0,39196
7448,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0910_0,39197
7449,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0910_0,39198
7450,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0910_0,39199
7451,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0910_0,39200
7452,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0910_0,39201
7453,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0910_0,39202
7454,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0910_0,39096
7455,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0910_0,39095
7456,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0910_0,38804
7457,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0910_0,467
7458,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0910_0,38946
7459,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0910_0,39307
7460,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0910_0,38806
7461,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0910_0,38807
7462,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0910_0,38808
7463,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0910_0,38809
7464,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0910_0,38810
7465,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0910_0,38709
7466,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0910_0,2321
7467,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0910_0,35547
7468,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0920_0,39192
7469,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0920_0,39193
7470,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0920_0,39194
7471,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0920_0,39195
7472,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0920_0,39196
7473,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0920_0,39197
7474,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0920_0,39198
7475,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0920_0,39199
7476,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0920_0,39200
7477,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0920_0,39201
7478,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0920_0,39202
7479,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0920_0,39096
7480,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0920_0,39095
7481,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0920_0,38804
7482,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0920_0,467
7483,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0920_0,38946
7484,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0920_0,39307
7485,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0920_0,38806
7486,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0830_0,39670
7487,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0925_0,39192
7488,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0925_0,39193
7489,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0925_0,39194
7490,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0925_0,39195
7491,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0925_0,39196
7492,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0925_0,39197
7493,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0925_0,39198
7494,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0925_0,39199
7495,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0925_0,39200
7496,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0925_0,39201
7497,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0925_0,39202
7498,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0925_0,39096
7499,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0925_0,39095
7500,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0925_0,38804
7501,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0925_0,467
7502,13,NORMAL_13_Shivajinagar To Upper Depot (Ladies Sp)_Down-0835_0,39673
7503,13,NORMAL_13_Shivajinagar To Upper Depot (Ladies Sp)_Down-0835_0,39672
7504,13,NORMAL_13_Shivajinagar To Upper Depot (Ladies Sp)_Down-0835_0,39671
7505,13,NORMAL_13_Shivajinagar To Upper Depot (Ladies Sp)_Down-0835_0,39670
7506,13,NORMAL_13_Upper Depot To Shivajinagar (Ladies Sp)_Up-0930_0,39192
7507,13,NORMAL_13_Upper Depot To Shivajinagar (Ladies Sp)_Up-0930_0,39193
7508,13,NORMAL_13_Upper Depot To Shivajinagar (Ladies Sp)_Up-0930_0,39194
7509,13,NORMAL_13_Upper Depot To Shivajinagar (Ladies Sp)_Up-0930_0,39195
7510,13,NORMAL_13_Upper Depot To Shivajinagar (Ladies Sp)_Up-0930_0,39196
7511,13,NORMAL_13_Upper Depot To Shivajinagar (Ladies Sp)_Up-0930_0,39197
7512,13,NORMAL_13_Upper Depot To Shivajinagar (Ladies Sp)_Up-0930_0,39198
7513,13,NORMAL_13_Upper Depot To Shivajinagar (Ladies Sp)_Up-0930_0,39199
7514,13,NORMAL_13_Upper Depot To Shivajinagar (Ladies Sp)_Up-0930_0,39200
7515,13,NORMAL_13_Upper Depot To Shivajinagar (Ladies Sp)_Up-0930_0,39201
7516,13,NORMAL_13_Upper Depot To Shivajinagar (Ladies Sp)_Up-0930_0,39202
7517,13,NORMAL_13_Upper Depot To Shivajinagar (Ladies Sp)_Up-0930_0,39096
7518,13,NORMAL_13_Upper Depot To Shivajinagar (Ladies Sp)_Up-0930_0,39095
7519,13,NORMAL_13_Upper Depot To Shivajinagar (Ladies Sp)_Up-0930_0,38804
7520,13,NORMAL_13_Upper Depot To Shivajinagar (Ladies Sp)_Up-0930_0,467
7521,13,NORMAL_13_Upper Depot To Shivajinagar (Ladies Sp)_Up-0930_0,38946
7522,13,NORMAL_13_Upper Depot To Shivajinagar (Ladies Sp)_Up-0930_0,39307
7523,13,NORMAL_13_Upper Depot To Shivajinagar (Ladies Sp)_Up-0930_0,38806
7524,13,NORMAL_13_Upper Depot To Shivajinagar (Ladies Sp)_Up-0930_0,38807
7525,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0845_0,36332
7526,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0845_0,39564
7527,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0845_0,39565
7528,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0845_0,39680
7529,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0845_0,39679
7530,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0845_0,39678
7531,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0845_0,39677
7532,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0845_0,39676
7533,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0845_0,39675
7534,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0845_0,39674
7535,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0845_0,39673
7536,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0845_0,39672
7537,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0845_0,39671
7538,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0845_0,39670
7539,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0940_0,39192
7540,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0940_0,39193
7541,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0940_0,39194
7542,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0940_0,39195
7543,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0940_0,39196
7544,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0940_0,39197
7545,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0940_0,39198
7546,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0940_0,39199
7547,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0940_0,39200
7548,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0940_0,39201
7549,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0940_0,39202
7550,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0940_0,39096
7551,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0940_0,39095
7552,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0940_0,38804
7553,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0940_0,467
7554,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0850_0,1038
7555,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0850_0,1087
7556,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0850_0,39598
7557,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0850_0,467
7558,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0850_0,36332
7559,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0850_0,39564
7560,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0850_0,39565
7561,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0850_0,39680
7562,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0850_0,39679
7563,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0850_0,39678
7564,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0850_0,39677
7565,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0850_0,39676
7566,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0850_0,39675
7567,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0850_0,39674
7568,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0850_0,39673
7569,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0850_0,39672
7570,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0850_0,39671
7571,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0850_0,39670
7572,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0945_0,39192
7573,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0945_0,39193
7574,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0945_0,39194
7575,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0945_0,39195
7576,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0945_0,39196
7577,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0945_0,39197
7578,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0945_0,39198
7579,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0945_0,39199
7580,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0945_0,39200
7581,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0945_0,39201
7582,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0945_0,39202
7583,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0945_0,39096
7584,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0945_0,39095
7585,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0900_0,35547
7586,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0900_0,39203
7587,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0900_0,39273
7588,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0900_0,39308
7589,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0900_0,39597
7590,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0900_0,39313
7591,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0900_0,31834
7592,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0900_0,1038
7593,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0900_0,1087
7594,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0900_0,39598
7595,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0900_0,467
7596,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0900_0,36332
7597,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0900_0,39564
7598,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0900_0,39565
7599,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0900_0,39680
7600,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0900_0,39679
7601,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0900_0,39678
7602,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0900_0,39677
7603,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0900_0,39676
7604,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0900_0,39675
7605,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0900_0,39674
7606,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0900_0,39673
7607,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0900_0,39672
7608,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0900_0,39671
7609,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0900_0,39670
7610,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0955_0,39192
7611,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0955_0,39193
7612,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0955_0,39194
7613,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0955_0,39195
7614,13,NORMAL_13_Upper Depot To Shivajinagar_Up-0955_0,39196
7615,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0905_0,35547
7616,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0905_0,39203
7617,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0905_0,39273
7618,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0905_0,39308
7619,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0905_0,39597
7620,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0905_0,39313
7621,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0905_0,31834
7622,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0905_0,1038
7623,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0905_0,1087
7624,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0905_0,39598
7625,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0905_0,467
7626,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0905_0,36332
7627,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0905_0,39564
7628,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0905_0,39565
7629,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0905_0,39680
7630,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0905_0,39679
7631,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0905_0,39678
7632,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0905_0,39677
7633,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0905_0,39676
7634,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0905_0,39675
7635,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0905_0,39674
7636,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0905_0,39673
7637,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0905_0,39672
7638,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0905_0,39671
7639,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0905_0,39670
7640,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0920_0,35547
7641,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0920_0,39203
7642,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0920_0,39273
7643,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0920_0,39308
7644,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0920_0,39597
7645,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0920_0,39313
7646,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0920_0,31834
7647,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0920_0,1038
7648,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0920_0,1087
7649,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0920_0,39598
7650,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0920_0,467
7651,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0920_0,36332
7652,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0920_0,39564
7653,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0920_0,39565
7654,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0920_0,39680
7655,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0920_0,39679
7656,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0920_0,39678
7657,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0920_0,39677
7658,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0920_0,39676
7659,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0920_0,39675
7660,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0920_0,39674
7661,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0920_0,39673
7662,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0920_0,39672
7663,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0920_0,39671
7664,13,NORMAL_13_Shivajinagar To Upper Depot_Down-0920_0,39670
7665,13,NORMAL_13_Upper Depot To Shivajinagar (Ladies Sp)_Up-0835_0,38806
7666,13,NORMAL_13_Upper Depot To Shivajinagar (Ladies Sp)_Up-0835_0,38807
7667,13,NORMAL_13_Upper Depot To Shivajinagar (Ladies Sp)_Up-0835_0,38808
7668,13,NORMAL_13_Upper Depot To Shivajinagar (Ladies Sp)_Up-0835_0,38809
7669,13,NORMAL_13_Upper Depot To Shivajinagar (Ladies Sp)_Up-0835_0,38810
7670,13,NORMAL_13_Upper Depot To Shivajinagar (Ladies Sp)_Up-0835_0,38709
7671,13,NORMAL_13_Upper Depot To Shivajinagar (Ladies Sp)_Up-0835_0,2321
7672,13,NORMAL_13_Upper Depot To Shivajinagar (Ladies Sp)_Up-0835_0,35547
7673,13,NORMAL_13_Shivajinagar To Upper Depot (Ladies Sp)_Down-0930_0,35547
7674,13,NORMAL_13_Shivajinagar To Upper Depot (Ladies Sp)_Down-0930_0,39203
7675,13,NORMAL_13_Shivajinagar To Upper Depot (Ladies Sp)_Down-0930_0,39273
7676,13,NORMAL_13_Shivajinagar To Upper Depot (Ladies Sp)_Down-0930_0,39308
7677,13,NORMAL_13_Shivajinagar To Upper Depot (Ladies Sp)_Down-0930_0,39597
7678,13,NORMAL_13_Shivajinagar To Upper Depot (Ladies Sp)_Down-0930_0,39313
7679,13,NORMAL_13_Shivajinagar To Upper Depot (Ladies Sp)_Down-0930_0,31834
7680,13,NORMAL_13_Shivajinagar To Upper Depot (Ladies Sp)_Down-0930_0,1038
7681,13,NORMAL_13_Shivajinagar To Upper Depot (Ladies Sp)_Down-0930_0,1087
7682,13,NORMAL_13_Shivajinagar To Upper Depot (Ladies Sp)_Down-0930_0,39598
7683,13,NORMAL_13_Shivajinagar To Upper Depot (Ladies Sp)_Down-0930_0,467
7684,13,NORMAL_13_Shivajinagar To Upper Depot (Ladies Sp)_Down-0930_0,36332
7685,13,NORMAL_13_Shivajinagar To Upper Depot (Ladies Sp)_Down-0930_0,39564
7686,13,NORMAL_13_Shivajinagar To Upper Depot (Ladies Sp)_Down-0930_0,39565
7687,13,NORMAL_13_Shivajinagar To Upper Depot (Ladies Sp)_Down-0930_0,39680
7688,13,NORMAL_13_Shivajinagar To Upper Depot (Ladies Sp)_Down-0930_0,39679
7689,13,NORMAL_13_Shivajinagar To Upper Depot (Ladies Sp)_Down-0930_0,39678
7690,13,NORMAL_13_Shivajinagar To Upper Depot (Ladies Sp)_Down-0930_0,39677
7691,13,NORMAL_13_Shivajinagar To Upper Depot (Ladies Sp)_Down-0930_0,39676
7692,13,NORMAL_13_Shivajinagar To Upper Depot (Ladies Sp)_Down-0930_0,39675
7693,13,NORMAL_13_Shivajinagar To Upper Depot (Ladies Sp)_Down-0930_0,39674
7694,13,NORMAL_13_Shivajinagar To Upper Depot (Ladies Sp)_Down-0930_0,39673
7695,13,NORMAL_13_Shivajinagar To Upper Depot (Ladies Sp)_Down-0930_0,39672
